_input_row,candidate_formula,central_site_index,central_label,central_species,central_magmom,central_frac_coords,n_detected_shells,total_magnetization,volume,mag_per_volume,shell1_count,shell1_nspecies,shell1_site_indices,shell1_labels,shell1_site_labels,shell1_species,shell1_magmoms,shell1_distances_A,shell1_images,shell2_count,shell2_nspecies,shell2_site_indices,shell2_labels,shell2_site_labels,shell2_species,shell2_magmoms,shell2_distances_A,shell2_images,shell3_count,shell3_nspecies,shell3_site_indices,shell3_labels,shell3_site_labels,shell3_species,shell3_magmoms,shell3_distances_A,shell3_images,shell4_count,shell4_nspecies,shell4_site_indices,shell4_labels,shell4_site_labels,shell4_species,shell4_magmoms,shell4_distances_A,shell4_images
13,Fe10Co10Ni9BP2,16,Ni₄,Ni,0.487,"0.000589,0.494883,0.512829",4,43.808,354.8781798,0.123445178,1,1,0,"B₁@(-1, 0, 0)",B₁,B,-0.118000,2.1223,"(-1, 0, 0)",9,2,12;30;31;25;11;26;27;10;9,"Fe₁₀@(0, 0, 0);Co₉@(0, 0, 0);Co₁₀@(-1, 0, 0);Co₄@(0, 0, 0);Fe₉@(-1, 0, 0);Co₅@(0, 0, 0);Co₆@(0, 0, 0);Fe₈@(-1, 0, 0);Fe₇@(0, 0, 0)",Fe₁₀;Co₉;Co₁₀;Co₄;Fe₉;Co₅;Co₆;Fe₈;Fe₇,Fe;Co;Co;Co;Fe;Co;Co;Fe;Fe,2.409000;1.665000;1.258000;1.493000;2.463000;1.658000;1.508000;2.413000;2.496000,2.4206;2.4278;2.4439;2.4495;2.4910;2.4938;2.5007;2.5012;2.5108,"(0, 0, 0);(0, 0, 0);(-1, 0, 0);(0, 0, 0);(-1, 0, 0);(0, 0, 0);(0, 0, 0);(-1, 0, 0);(0, 0, 0)",2,1,4;8,"Fe₂@(0, 0, 0);Fe₆@(0, 0, 0)",Fe₂;Fe₆,Fe;Fe,2.379000;2.583000,2.5360;2.6039,"(0, 0, 0);(0, 0, 0)",3,1,24;24;22,"Co₃@(0, 0, 0);Co₃@(-1, 0, 0);Co₁@(0, 0, 0)",Co₃;Co₃;Co₁,Co;Co;Co,1.069000;1.069000;1.604000,3.3992;3.4302;3.4354,"(0, 0, 0);(-1, 0, 0);(0, 0, 0)"
13,Fe10Co10Ni9BP2,17,Ni₅,Ni,0.565,"0.525528,0.263399,0.249366",4,43.808,354.8781798,0.123445178,2,2,0;24,"B₁@(0, 0, 0);Co₃@(0, 0, 0)",B₁;Co₃,B;Co,-0.118000;1.069000,2.3438;2.4435,"(0, 0, 0);(0, 0, 0)",6,3,8;18;11;3;29;14,"Fe₆@(0, 0, 0);Ni₆@(0, 0, 0);Fe₉@(0, 0, 0);Fe₁@(0, 0, 0);Co₈@(0, 0, 0);Ni₂@(0, 0, 0)",Fe₆;Ni₆;Fe₉;Fe₁;Co₈;Ni₂,Fe;Ni;Fe;Fe;Co;Ni,2.583000;0.544000;2.463000;2.512000;1.695000;0.452000,2.4477;2.4545;2.4577;2.4619;2.4729;2.5447,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",3,2,23;7;30,"Co₂@(0, 0, 0);Fe₅@(0, 0, 0);Co₉@(0, 0, 0)",Co₂;Fe₅;Co₉,Co;Fe;Co,1.324000;2.746000;1.665000,2.5481;2.6243;2.6247,"(0, 0, 0);(0, 0, 0);(0, 0, 0)",1,1,20,"Ni₈@(0, 0, 0)",Ni₈,Ni,0.593000,2.6628,"(0, 0, 0)"
13,Fe10Co10Ni9BP2,18,Ni₆,Ni,0.544,"0.764095,0.001561,0.249600",4,43.808,354.8781798,0.123445178,10,4,25;4;17;2;5;22;13;23;14;31,"Co₄@(1, 0, 0);Fe₂@(1, -1, 0);Ni₅@(0, 0, 0);P₂@(0, -1, 0);Fe₃@(0, -1, 0);Co₁@(1, 0, 0);Ni₁@(1, 0, 0);Co₂@(0, 0, 0);Ni₂@(0, 0, 0);Co₁₀@(0, -1, 0)",Co₄;Fe₂;Ni₅;P₂;Fe₃;Co₁;Ni₁;Co₂;Ni₂;Co₁₀,Co;Fe;Ni;P;Fe;Co;Ni;Co;Ni;Co,1.493000;2.379000;0.565000;-0.050000;2.467000;1.604000;0.412000;1.324000;0.452000;1.258000,2.4228;2.4506;2.4545;2.4652;2.4696;2.4847;2.4912;2.5000;2.5144;2.5201,"(1, 0, 0);(1, -1, 0);(0, 0, 0);(0, -1, 0);(0, -1, 0);(1, 0, 0);(1, 0, 0);(0, 0, 0);(0, 0, 0);(0, -1, 0)",2,2,11;29,"Fe₉@(0, 0, 0);Co₈@(0, 0, 0)",Fe₉;Co₈,Fe;Co,2.463000;1.695000,2.5484;2.5618,"(0, 0, 0);(0, 0, 0)",1,1,7,"Fe₅@(1, 0, 0)",Fe₅,Fe,2.746000,3.2200,"(1, 0, 0)",2,2,0;7,"B₁@(0, 0, 0);Fe₅@(0, 0, 0)",B₁;Fe₅,B;Fe,-0.118000;2.746000,3.5259;3.6065,"(0, 0, 0);(0, 0, 0)"
13,Fe10Co10Ni9BP2,19,Ni₇,Ni,0.423,"0.261453,-0.009680,0.750723",4,43.808,354.8781798,0.123445178,1,1,1,"P₁@(0, -1, 0)",P₁,P,-0.038000,2.2835,"(0, -1, 0)",2,2,6;27,"Fe₄@(0, 0, 0);Co₆@(0, -1, 0)",Fe₄;Co₆,Fe;Co,2.600000;1.508000,2.4045;2.4241,"(0, 0, 0);(0, -1, 0)",8,3,13;26;14;23;22;12;21;30,"Ni₁@(0, 0, 1);Co₅@(0, 0, 0);Ni₂@(0, 0, 1);Co₂@(0, 0, 0);Co₁@(0, 0, 0);Fe₁₀@(0, -1, 0);Ni₉@(0, -1, 1);Co₉@(0, 0, 0)",Ni₁;Co₅;Ni₂;Co₂;Co₁;Fe₁₀;Ni₉;Co₉,Ni;Co;Ni;Co;Co;Fe;Ni;Co,0.412000;1.658000;0.452000;1.324000;1.604000;2.409000;0.602000;1.665000,2.5112;2.5365;2.5479;2.5488;2.5619;2.6043;2.6055;2.6108,"(0, 0, 1);(0, 0, 0);(0, 0, 1);(0, 0, 0);(0, 0, 0);(0, -1, 0);(0, -1, 1);(0, 0, 0)",1,1,20,"Ni₈@(0, 0, 1)",Ni₈,Ni,0.593000,2.6142,"(0, 0, 1)"
13,Fe10Co10Ni9BP2,20,Ni₈,Ni,0.593,"0.249071,0.257715,-0.003108",4,43.808,354.8781798,0.123445178,8,3,8;13;6;15;14;7;26;9,"Fe₆@(0, 0, 0);Ni₁@(0, 0, 0);Fe₄@(0, 0, -1);Ni₃@(0, 0, 0);Ni₂@(0, 0, 0);Fe₅@(0, 0, 0);Co₅@(0, 0, -1);Fe₇@(0, 0, -1)",Fe₆;Ni₁;Fe₄;Ni₃;Ni₂;Fe₅;Co₅;Fe₇,Fe;Ni;Fe;Ni;Ni;Fe;Co;Fe,2.583000;0.412000;2.600000;0.516000;0.452000;2.746000;1.658000;2.496000,2.4298;2.4764;2.4809;2.4830;2.4941;2.5085;2.5131;2.5131,"(0, 0, 0);(0, 0, 0);(0, 0, -1);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, -1);(0, 0, -1)",3,2,3;19;17,"Fe₁@(0, 0, 0);Ni₇@(0, 0, -1);Ni₅@(0, 0, 0)",Fe₁;Ni₇;Ni₅,Fe;Ni;Ni,2.512000;0.423000;0.565000,2.5866;2.6142;2.6628,"(0, 0, 0);(0, 0, -1);(0, 0, 0)",1,1,25,"Co₄@(0, 0, 0)",Co₄,Co,1.493000,2.7002,"(0, 0, 0)",3,2,29;21;29,"Co₈@(-1, 0, 0);Ni₉@(0, 0, 0);Co₈@(0, 0, 0)",Co₈;Ni₉;Co₈,Co;Ni;Co,1.695000;0.602000;1.695000,3.3937;3.3975;3.4346,"(-1, 0, 0);(0, 0, 0);(0, 0, 0)"
13,Fe10Co10Ni9BP2,21,Ni₉,Ni,0.602,"0.253476,0.740966,0.010375",4,43.808,354.8781798,0.123445178,6,2,15;13;14;8;3;9,"Ni₃@(0, 0, 0);Ni₁@(0, 1, 0);Ni₂@(0, 1, 0);Fe₆@(0, 0, 0);Fe₁@(0, 0, 0);Fe₇@(0, 0, -1)",Ni₃;Ni₁;Ni₂;Fe₆;Fe₁;Fe₇,Ni;Ni;Ni;Fe;Fe;Fe,0.516000;0.412000;0.452000;2.583000;2.512000;2.496000,2.4629;2.4657;2.4704;2.4991;2.5134;2.5187,"(0, 0, 0);(0, 1, 0);(0, 1, 0);(0, 0, 0);(0, 0, 0);(0, 0, -1)",5,3,5;27;4;19;7,"Fe₃@(0, 0, 0);Co₆@(0, 0, -1);Fe₂@(0, 0, 0);Ni₇@(0, 1, -1);Fe₅@(0, 1, 0)",Fe₃;Co₆;Fe₂;Ni₇;Fe₅,Fe;Co;Fe;Ni;Fe,2.467000;1.508000;2.379000;0.423000;2.746000,2.5715;2.5743;2.5794;2.6055;2.6200,"(0, 0, 0);(0, 0, -1);(0, 0, 0);(0, 1, -1);(0, 1, 0)",1,1,1,"P₁@(0, 0, -1)",P₁,P,-0.038000,2.8529,"(0, 0, -1)",2,2,2;20,"P₂@(-1, 0, 0);Ni₈@(0, 0, 0)",P₂;Ni₈,P;Ni,-0.050000;0.593000,3.3500;3.3975,"(-1, 0, 0);(0, 0, 0)"
13,Fe10Co10Ni9BP2,22,Co₁,Co,1.604,"-0.000140,0.006114,0.504228",4,43.808,354.8781798,0.123445178,5,2,12;11;31;30;26,"Fe₁₀@(0, -1, 0);Fe₉@(-1, 0, 0);Co₁₀@(-1, -1, 0);Co₉@(0, 0, 0);Co₅@(0, 0, 0)",Fe₁₀;Fe₉;Co₁₀;Co₉;Co₅,Fe;Fe;Co;Co;Co,2.409000;2.463000;1.258000;1.665000;1.658000,2.3813;2.3820;2.4123;2.4273;2.4737,"(0, -1, 0);(-1, 0, 0);(-1, -1, 0);(0, 0, 0);(0, 0, 0)",4,3,18;7;27;19,"Ni₆@(-1, 0, 0);Fe₅@(0, 0, 0);Co₆@(0, -1, 0);Ni₇@(0, 0, 0)",Ni₆;Fe₅;Co₆;Ni₇,Ni;Fe;Co;Ni,0.544000;2.746000;1.508000;0.423000,2.4847;2.4861;2.5554;2.5619,"(-1, 0, 0);(0, 0, 0);(0, -1, 0);(0, 0, 0)",1,1,28,"Co₇@(-1, 0, 0)",Co₇,Co,1.078000,2.6014,"(-1, 0, 0)",2,2,25;4,"Co₄@(0, 0, 0);Fe₂@(0, -1, 0)",Co₄;Fe₂,Co;Fe,1.493000;2.379000,2.7462;2.7848,"(0, 0, 0);(0, -1, 0)"
13,Fe10Co10Ni9BP2,23,Co₂,Co,1.324,"0.497910,-0.000764,0.483075",4,43.808,354.8781798,0.123445178,1,1,1,"P₁@(0, -1, 0)",P₁,P,-0.038000,2.2899,"(0, -1, 0)",6,3,11;30;31;18;12;7,"Fe₉@(0, 0, 0);Co₉@(0, 0, 0);Co₁₀@(0, -1, 0);Ni₆@(0, 0, 0);Fe₁₀@(0, -1, 0);Fe₅@(0, 0, 0)",Fe₉;Co₉;Co₁₀;Ni₆;Fe₁₀;Fe₅,Fe;Co;Co;Ni;Fe;Fe,2.463000;1.665000;1.258000;0.544000;2.409000;2.746000,2.4100;2.4345;2.4937;2.5000;2.5073;2.5097,"(0, 0, 0);(0, 0, 0);(0, -1, 0);(0, 0, 0);(0, -1, 0);(0, 0, 0)",5,3,5;17;19;28;6,"Fe₃@(0, -1, 0);Ni₅@(0, 0, 0);Ni₇@(0, 0, 0);Co₇@(0, 0, 0);Fe₄@(0, 0, 0)",Fe₃;Ni₅;Ni₇;Co₇;Fe₄,Fe;Ni;Ni;Co;Fe,2.467000;0.565000;0.423000;1.078000;2.600000,2.5365;2.5481;2.5488;2.5753;2.6245,"(0, -1, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",3,2,22;22;14,"Co₁@(0, 0, 0);Co₁@(1, 0, 0);Ni₂@(0, 0, 0)",Co₁;Co₁;Ni₂,Co;Co;Ni,1.604000;1.604000;0.452000,3.4008;3.4293;3.4637,"(0, 0, 0);(1, 0, 0);(0, 0, 0)"
13,Fe10Co10Ni9BP2,24,Co₃,Co,1.069,"0.498430,0.498504,0.492192",4,43.808,354.8781798,0.123445178,1,1,0,"B₁@(0, 0, 0)",B₁,B,-0.118000,2.0516,"(0, 0, 0)",1,1,1,"P₁@(0, 0, 0)",P₁,P,-0.038000,2.3274,"(0, 0, 0)",7,3,30;17;5;11;8;10;9,"Co₉@(0, 0, 0);Ni₅@(0, 0, 0);Fe₃@(0, 0, 0);Fe₉@(0, 0, 0);Fe₆@(0, 0, 0);Fe₈@(0, 0, 0);Fe₇@(0, 0, 0)",Co₉;Ni₅;Fe₃;Fe₉;Fe₆;Fe₈;Fe₇,Co;Ni;Fe;Fe;Fe;Fe;Fe,1.665000;0.565000;2.467000;2.463000;2.583000;2.413000;2.496000,2.4301;2.4435;2.4729;2.4857;2.5103;2.5113;2.5236,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",2,2,31;12,"Co₁₀@(0, 0, 0);Fe₁₀@(0, 0, 0)",Co₁₀;Fe₁₀,Co;Fe,1.258000;2.409000,2.5371;2.5532,"(0, 0, 0);(0, 0, 0)"
13,Fe10Co10Ni9BP2,25,Co₄,Co,1.493,"-0.036858,0.286726,0.249243",4,43.808,354.8781798,0.123445178,1,1,0,"B₁@(-1, 0, 0)",B₁,B,-0.118000,2.1546,"(-1, 0, 0)",6,3,8;18;29;11;16;15,"Fe₆@(0, 0, 0);Ni₆@(-1, 0, 0);Co₈@(-1, 0, 0);Fe₉@(-1, 0, 0);Ni₄@(0, 0, 0);Ni₃@(0, 0, 0)",Fe₆;Ni₆;Co₈;Fe₉;Ni₄;Ni₃,Fe;Ni;Co;Fe;Ni;Ni,2.583000;0.544000;1.695000;2.463000;0.487000;0.516000,2.4009;2.4228;2.4372;2.4401;2.4495;2.4828,"(0, 0, 0);(-1, 0, 0);(-1, 0, 0);(-1, 0, 0);(0, 0, 0);(0, 0, 0)",4,3,7;20;30;22,"Fe₅@(0, 0, 0);Ni₈@(0, 0, 0);Co₉@(0, 0, 0);Co₁@(0, 0, 0)",Fe₅;Ni₈;Co₉;Co₁,Fe;Ni;Co;Co,2.746000;0.593000;1.665000;1.604000,2.6464;2.7002;2.7213;2.7462,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",1,1,13,"Ni₁@(0, 0, 0)",Ni₁,Ni,0.412000,2.7786,"(0, 0, 0)"
13,Fe10Co10Ni9BP2,26,Co₅,Co,1.658,"-0.002916,0.244536,0.750829",4,43.808,354.8781798,0.123445178,5,3,29;22;11;16;20,"Co₈@(-1, 0, 1);Co₁@(0, 0, 0);Fe₉@(-1, 0, 0);Ni₄@(0, 0, 0);Ni₈@(0, 0, 1)",Co₈;Co₁;Fe₉;Ni₄;Ni₈,Co;Co;Fe;Ni;Ni,1.695000;1.604000;2.463000;0.487000;0.593000,2.4191;2.4737;2.4790;2.4938;2.5131,"(-1, 0, 1);(0, 0, 0);(-1, 0, 0);(0, 0, 0);(0, 0, 1)",6,3,13;15;19;30;9;28,"Ni₁@(0, 0, 1);Ni₃@(0, 0, 1);Ni₇@(0, 0, 0);Co₉@(0, 0, 0);Fe₇@(0, 0, 0);Co₇@(-1, 0, 0)",Ni₁;Ni₃;Ni₇;Co₉;Fe₇;Co₇,Ni;Ni;Ni;Co;Fe;Co,0.412000;0.516000;0.423000;1.665000;2.496000;1.078000,2.5226;2.5247;2.5365;2.5388;2.5622;2.6185,"(0, 0, 1);(0, 0, 1);(0, 0, 0);(0, 0, 0);(0, 0, 0);(-1, 0, 0)",1,1,10,"Fe₈@(-1, 0, 0)",Fe₈,Fe,2.413000,2.6253,"(-1, 0, 0)",3,2,6;6;27,"Fe₄@(-1, 0, 0);Fe₄@(0, 0, 0);Co₆@(0, -1, 0)",Fe₄;Fe₄;Co₆,Fe;Fe;Co,2.600000;2.600000;1.508000,3.3901;3.4325;3.4737,"(-1, 0, 0);(0, 0, 0);(0, -1, 0)"
13,Fe10Co10Ni9BP2,27,Co₆,Co,1.508,"0.006696,0.750327,0.748707",4,43.808,354.8781798,0.123445178,9,4,19;9;10;28;15;2;16;12;13,"Ni₇@(0, 1, 0);Fe₇@(0, 0, 0);Fe₈@(-1, 0, 0);Co₇@(-1, 1, 0);Ni₃@(0, 0, 1);P₂@(-1, 0, 1);Ni₄@(0, 0, 0);Fe₁₀@(0, 0, 0);Ni₁@(0, 1, 1)",Ni₇;Fe₇;Fe₈;Co₇;Ni₃;P₂;Ni₄;Fe₁₀;Ni₁,Ni;Fe;Fe;Co;Ni;P;Ni;Fe;Ni,0.423000;2.496000;2.413000;1.078000;0.516000;-0.050000;0.487000;2.409000;0.412000,2.4241;2.4305;2.4482;2.4514;2.4742;2.4750;2.5007;2.5014;2.5156,"(0, 1, 0);(0, 0, 0);(-1, 0, 0);(-1, 1, 0);(0, 0, 1);(-1, 0, 1);(0, 0, 0);(0, 0, 0);(0, 1, 1)",3,2,31;22;21,"Co₁₀@(-1, 0, 0);Co₁@(0, 1, 0);Ni₉@(0, 0, 1)",Co₁₀;Co₁;Ni₉,Co;Co;Ni,1.258000;1.604000;0.602000,2.5252;2.5554;2.5743,"(-1, 0, 0);(0, 1, 0);(0, 0, 1)",1,1,1,"P₁@(0, 0, 0)",P₁,P,-0.038000,3.2961,"(0, 0, 0)",2,1,26;26,"Co₅@(0, 1, 0);Co₅@(0, 0, 0)",Co₅;Co₅,Co;Co,1.658000;1.658000,3.4737;3.5554,"(0, 1, 0);(0, 0, 0)"
13,Fe10Co10Ni9BP2,28,Co₇,Co,1.078,"0.731961,-0.024408,0.753879",4,43.808,354.8781798,0.123445178,2,1,2;1,"P₂@(0, -1, 1);P₁@(0, -1, 0)",P₂;P₁,P;P,-0.050000;-0.038000,2.3187;2.3283,"(0, -1, 1);(0, -1, 0)",5,3,6;27;31;14;29,"Fe₄@(0, 0, 0);Co₆@(1, -1, 0);Co₁₀@(0, -1, 0);Ni₂@(0, 0, 1);Co₈@(0, 0, 1)",Fe₄;Co₆;Co₁₀;Ni₂;Co₈,Fe;Co;Co;Ni;Co,2.600000;1.508000;1.258000;0.452000;1.695000,2.4464;2.4514;2.4784;2.5017;2.5400,"(0, 0, 0);(1, -1, 0);(0, -1, 0);(0, 0, 1);(0, 0, 1)",5,3,23;22;13;11;26,"Co₂@(0, 0, 0);Co₁@(1, 0, 0);Ni₁@(1, 0, 1);Fe₉@(0, 0, 0);Co₅@(1, 0, 0)",Co₂;Co₁;Ni₁;Fe₉;Co₅,Co;Co;Ni;Fe;Co,1.324000;1.604000;0.412000;2.463000;1.658000,2.5753;2.6014;2.6019;2.6027;2.6185,"(0, 0, 0);(1, 0, 0);(1, 0, 1);(0, 0, 0);(1, 0, 0)",2,2,10;19,"Fe₈@(0, -1, 0);Ni₇@(0, 0, 0)",Fe₈;Ni₇,Fe;Ni,2.413000;0.423000,3.1980;3.2117,"(0, -1, 0);(0, 0, 0)"
13,Fe10Co10Ni9BP2,29,Co₈,Co,1.695,"0.752159,0.239432,-0.011649",4,43.808,354.8781798,0.123445178,8,3,3;26;14;13;25;6;15;17,"Fe₁@(0, 0, 0);Co₅@(1, 0, -1);Ni₂@(0, 0, 0);Ni₁@(1, 0, 0);Co₄@(1, 0, 0);Fe₄@(0, 0, -1);Ni₃@(1, 0, 0);Ni₅@(0, 0, 0)",Fe₁;Co₅;Ni₂;Ni₁;Co₄;Fe₄;Ni₃;Ni₅,Fe;Co;Ni;Ni;Co;Fe;Ni;Ni,2.512000;1.658000;0.452000;0.412000;1.493000;2.600000;0.516000;0.565000,2.4013;2.4191;2.4268;2.4306;2.4372;2.4513;2.4671;2.4729,"(0, 0, 0);(1, 0, -1);(0, 0, 0);(1, 0, 0);(1, 0, 0);(0, 0, -1);(1, 0, 0);(0, 0, 0)",2,2,28;18,"Co₇@(0, 0, -1);Ni₆@(0, 0, 0)",Co₇;Ni₆,Co;Ni,1.078000;0.544000,2.5400;2.5618,"(0, 0, -1);(0, 0, 0)",1,1,10,"Fe₈@(0, 0, -1)",Fe₈,Fe,2.413000,2.6640,"(0, 0, -1)",1,1,0,"B₁@(0, 0, 0)",B₁,B,-0.118000,3.1646,"(0, 0, 0)"
13,Fe10Co10Ni9BP2,30,Co₉,Co,1.665,"0.251520,0.249795,0.499286",4,43.808,354.8781798,0.123445178,6,3,22;16;24;23;7;8,"Co₁@(0, 0, 0);Ni₄@(0, 0, 0);Co₃@(0, 0, 0);Co₂@(0, 0, 0);Fe₅@(0, 0, 0);Fe₆@(0, 0, 0)",Co₁;Ni₄;Co₃;Co₂;Fe₅;Fe₆,Co;Ni;Co;Co;Fe;Fe,1.604000;0.487000;1.069000;1.324000;2.746000;2.583000,2.4273;2.4278;2.4301;2.4345;2.4737;2.5146,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",5,3,26;6;9;19;17,"Co₅@(0, 0, 0);Fe₄@(0, 0, 0);Fe₇@(0, 0, 0);Ni₇@(0, 0, 0);Ni₅@(0, 0, 0)",Co₅;Fe₄;Fe₇;Ni₇;Ni₅,Co;Fe;Fe;Ni;Ni,1.658000;2.600000;2.496000;0.423000;0.565000,2.5388;2.5416;2.5965;2.6108;2.6247,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",1,1,25,"Co₄@(0, 0, 0)",Co₄,Co,1.493000,2.7213,"(0, 0, 0)",2,1,11;11,"Fe₉@(0, 0, 0);Fe₉@(-1, 0, 0)",Fe₉;Fe₉,Fe;Fe,2.463000;2.463000,3.3824;3.4428,"(0, 0, 0);(-1, 0, 0)"
13,Fe10Co10Ni9BP2,31,Co₁₀,Co,1.258,"0.761418,0.753287,0.494492",4,43.808,354.8781798,0.123445178,1,1,0,"B₁@(0, 0, 0)",B₁,B,-0.118000,2.1424,"(0, 0, 0)",5,4,4;1;22;5;16,"Fe₂@(1, 0, 0);P₁@(0, 0, 0);Co₁@(1, 1, 0);Fe₃@(0, 0, 0);Ni₄@(1, 0, 0)",Fe₂;P₁;Co₁;Fe₃;Ni₄,Fe;P;Co;Fe;Ni,2.379000;-0.038000;1.604000;2.467000;0.487000,2.3505;2.3625;2.4123;2.4354;2.4439,"(1, 0, 0);(0, 0, 0);(1, 1, 0);(0, 0, 0);(1, 0, 0)",6,3,28;23;10;18;27;24,"Co₇@(0, 1, 0);Co₂@(0, 1, 0);Fe₈@(0, 0, 0);Ni₆@(0, 1, 0);Co₆@(1, 0, 0);Co₃@(0, 0, 0)",Co₇;Co₂;Fe₈;Ni₆;Co₆;Co₃,Co;Co;Fe;Ni;Co;Co,1.078000;1.324000;2.413000;0.544000;1.508000;1.069000,2.4784;2.4937;2.4993;2.5201;2.5252;2.5371,"(0, 1, 0);(0, 1, 0);(0, 0, 0);(0, 1, 0);(1, 0, 0);(0, 0, 0)",1,1,12,"Fe₁₀@(1, 0, 0)",Fe₁₀,Fe,2.409000,3.2106,"(1, 0, 0)"
14,AlFe15Co8SiNi7,0,Al₁,Al,-0.044,"0.256413,-0.000848,0.749373",4,54.764,365.5394734,0.149816925,8,3,28;14;29;4;16;17;24;2,"Co₅@(0, -1, 1);Fe₁₃@(0, 0, 1);Co₆@(0, 0, 0);Fe₃@(0, 0, 0);Fe₁₅@(0, -1, 0);Ni₁@(0, 0, 1);Co₁@(0, 0, 0);Fe₁@(0, 0, 1)",Co₅;Fe₁₃;Co₆;Fe₃;Fe₁₅;Ni₁;Co₁;Fe₁,Co;Fe;Co;Fe;Fe;Ni;Co;Fe,1.683000;2.671000;1.623000;2.611000;2.638000;0.648000;1.653000;2.631000,2.4883;2.4886;2.4906;2.5052;2.5125;2.5131;2.5132;2.5333,"(0, -1, 1);(0, 0, 1);(0, 0, 0);(0, 0, 0);(0, -1, 0);(0, 0, 1);(0, 0, 0);(0, 0, 1)",3,1,9;7;8,"Fe₈@(0, -1, 0);Fe₆@(0, 0, 0);Fe₇@(0, -1, 0)",Fe₈;Fe₆;Fe₇,Fe;Fe;Fe,2.380000;2.353000;2.476000,2.6939;2.7280;2.7697,"(0, -1, 0);(0, 0, 0);(0, -1, 0)",3,2,21;10;10,"Ni₅@(0, 0, 0);Fe₉@(0, 0, 0);Fe₉@(0, 0, 1)",Ni₅;Fe₉;Fe₉,Ni;Fe;Fe,0.566000;2.325000;2.325000,2.8825;2.9270;2.9543,"(0, 0, 0);(0, 0, 0);(0, 0, 1)",4,2,1;12;12;1,"Si₁@(0, -1, 0);Fe₁₁@(0, 0, 0);Fe₁₁@(-1, 0, 0);Si₁@(0, 0, 0)",Si₁;Fe₁₁;Fe₁₁;Si₁,Si;Fe;Fe;Si,-0.048000;2.650000;2.650000;-0.048000,3.9062;3.9202;3.9570;3.9903,"(0, -1, 0);(0, 0, 0);(-1, 0, 0);(0, 0, 0)"
14,AlFe15Co8SiNi7,1,Si₁,Si,-0.048,"0.241824,0.504335,0.749794",4,54.764,365.5394734,0.149816925,8,3,18;19;20;29;16;28;14;3,"Ni₂@(0, 0, 1);Ni₃@(0, 0, 0);Ni₄@(0, 0, 0);Co₆@(0, 0, 0);Fe₁₅@(0, 0, 0);Co₅@(0, 0, 1);Fe₁₃@(0, 0, 1);Fe₂@(0, 0, 1)",Ni₂;Ni₃;Ni₄;Co₆;Fe₁₅;Co₅;Fe₁₃;Fe₂,Ni;Ni;Ni;Co;Fe;Co;Fe;Fe,0.527000;0.677000;0.564000;1.623000;2.638000;1.683000;2.671000;2.700000,2.3522;2.3674;2.3680;2.4027;2.4304;2.4321;2.4352;2.4481,"(0, 0, 1);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 0, 1);(0, 0, 1)",1,1,8,"Fe₇@(0, 0, 0)",Fe₇,Fe,2.476000,2.7262,"(0, 0, 0)",3,3,21;9;27,"Ni₅@(0, 0, 0);Fe₈@(0, 0, 0);Co₄@(0, 0, 1)",Ni₅;Fe₈;Co₄,Ni;Fe;Co,0.566000;2.380000;1.410000,2.8386;2.8769;2.9176,"(0, 0, 0);(0, 0, 0);(0, 0, 1)",2,2,7;27,"Fe₆@(0, 0, 0);Co₄@(0, 0, 0)",Fe₆;Co₄,Fe;Co,2.353000;1.410000,2.9611;2.9679,"(0, 0, 0);(0, 0, 0)"
